CODUSU;NRO_HOGAR;COMPONENTE;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;RESPONDENTE;IP_III_04;IP_III_05;IP_III_06
"TQRMNOPUQHLOLRCDEFIAH00646761";1;1;2019;4;2;628;1;1;2;1
"TQRMNOPUQHLOLRCDEFIAH00646761";1;2;2019;4;2;628;1;2;2;2
"TQRMNOPUQHMOMMCDEFIAH00640466";1;1;2019;4;2;668;1;1;1;1
"TQRMNOPUQHMOMMCDEFIAH00640466";1;2;2019;4;2;668;1;1;2;1
"TQRMNOPURHLOLRCDEFIAH00646682";1;1;2019;4;2;628;2;2;2;1
"TQRMNOPURHLOLRCDEFIAH00646682";1;2;2019;4;2;628;2;2;2;1
"TQRMNOPURHLOLRCDEFIAH00646682";1;3;2019;4;2;628;2;2;2;2
"TQRMNOPURHMMMLCDEFIAH00640515";1;1;2019;4;2;605;1;1;1;1
"TQRMNOPURHMMMLCDEFIAH00640515";1;2;2019;4;2;605;1;1;1;1
"TQRMNOPUSHLOLRCDEFIAH00646650";1;1;2019;4;2;628;1;2;2;1
"TQRMNOPUSHLOLRCDEFIAH00646650";1;2;2019;4;2;628;1;2;2;2
"TQRMNOPUSHLOLRCDEFIAH00646650";1;3;2019;4;2;628;1;2;2;2
"TQRMNOPUSHLOLRCDEFIAH00646650";1;4;2019;4;2;628;1;2;2;2
"TQRMNOPUTHKMKNCDEFIAH00622941";1;2;2019;4;2;572;4;1;2;1
"TQRMNOPUTHKMKNCDEFIAH00622941";1;3;2019;4;2;572;4;1;2;1
"TQRMNOPUTHKMKNCDEFIAH00622941";1;4;2019;4;2;572;4;1;2;1
"TQRMNOPUTHLMKOCDEFIAH00646622";1;1;2019;4;2;529;1;1;2;1
"TQRMNOPUTHLMKOCDEFIAH00646622";1;2;2019;4;2;529;1;1;2;1
"TQRMNOPUTHLMKOCDEFIAH00646622";1;3;2019;4;2;529;1;1;2;1
"TQRMNOPUTHLMKOCDEFIAH00646622";1;4;2019;4;2;529;1;1;2;1
"TQRMNOPUUHKMKNCDEFIAH00646773";1;1;2019;4;2;572;1;1;2;1
"TQRMNOPUUHKMKNCDEFIAH00646773";1;2;2019;4;2;572;1;1;2;1
"TQRMNOPUUHLOLRCDEFIAH00646679";1;1;2019;4;2;628;1;2;2;1
"TQRMNOPUWHMMMLCDEFIAH00646690";1;1;2019;4;2;605;1;1;1;1
"TQRMNOPUWHMMMLCDEFIAH00646690";1;2;2019;4;2;605;1;1;1;1
"TQRMNOPUWHMMMLCDEFIAH00646690";1;3;2019;4;2;605;1;1;1;1
"TQRMNOPUYHMMMLCDEFIAH00640468";1;1;2019;4;2;605;1;1;1;1
"TQRMNOPUYHMMMLCDEFIAH00640468";1;2;2019;4;2;605;1;1;1;2
"TQRMNOPVQHLKKSCDEFIAH00646755";1;1;2019;4;2;1131;1;1;2;1
"TQRMNOPVQHLKKSCDEFIAH00646755";1;2;2019;4;2;1131;1;1;2;1
"TQRMNOPVQHLKKSCDEFIAH00646755";1;3;2019;4;2;1131;1;1;2;1
"TQRMNOPVRHLKKSCDEFIAH00646660";1;1;2019;4;2;1131;1;2;2;2
"TQRMNOPVSHLLKUCDEFIAH00646644";1;1;2019;4;2;789;1;1;2;1
"TQRMNOPVSHMMLOCDEFIAH00646766";1;1;2019;4;2;546;1;1;1;1
"TQRMNOPVTHLKKSCDEFIAH00646671";1;1;2019;4;2;1131;1;1;1;1
"TQRMNOPVTHLLKUCDEFIAH00646645";1;1;2019;4;2;789;2;1;1;1
"TQRMNOPVTHLLKUCDEFIAH00646645";1;2;2019;4;2;789;2;1;1;1
"TQRMNOPVTHLLKUCDEFIAH00646645";1;3;2019;4;2;789;2;1;1;1
"TQRMNOPVUHLKKSCDEFIAH00646672";1;1;2019;4;2;1131;1;1;1;1
"TQRMNOPVUHLKKSCDEFIAH00646672";1;2;2019;4;2;1131;1;1;1;1
"TQRMNOPVUHLKKSCDEFIAH00646672";1;3;2019;4;2;1131;1;1;1;1
"TQRMNOPVUHLKKSCDEFIAH00646672";1;4;2019;4;2;1131;1;1;1;1
"TQRMNOPVUHLKKSCDEFIAH00646672";1;5;2019;4;2;1131;1;1;1;1
"TQRMNOPVUHLLKUCDEFIAH00646699";1;1;2019;4;2;789;1;1;2;1
"TQRMNOPVUHLLKUCDEFIAH00646699";1;2;2019;4;2;789;1;1;2;1
"TQRMNOPVVHKMKNCDEFIAH00622970";1;2;2019;4;2;572;2;1;1;1
"TQRMNOPVVHKMKNCDEFIAH00622970";1;3;2019;4;2;572;2;1;1;1
"TQRMNOPVVHLLKUCDEFIAH00646624";1;1;2019;4;2;789;1;1;1;1
"TQRMNOPVVHLLKUCDEFIAH00646624";1;2;2019;4;2;789;1;1;1;1
"TQRMNOPVWHKMKNCDEFIAH00622932";2;1;2019;4;2;572;1;1;2;1
"TQRMNOPVWHKMKNCDEFIAH00622932";2;2;2019;4;2;572;1;1;2;1
"TQRMNOPVWHKMKNCDEFIAH00622932";2;3;2019;4;2;572;1;1;2;2
"TQRMNOPVWHKMKNCDEFIAH00622932";2;4;2019;4;2;572;1;1;1;1
"TQRMNOPVWHLLKUCDEFIAH00646775";1;1;2019;4;2;789;1;1;1;1
"TQRMNOPVXHKMKNCDEFIAH00617360";1;1;2019;4;2;572;1;1;1;1
"TQRMNOPVXHKMKNCDEFIAH00617360";1;2;2019;4;2;572;1;1;1;1
"TQRMNOPVXHKMKNCDEFIAH00617360";1;3;2019;4;2;572;1;1;1;1
"TQRMNOPVXHKMKNCDEFIAH00617360";1;4;2019;4;2;572;1;1;1;1
"TQRMNOPVYHKOMMCDEFIAH00617387";1;1;2019;4;2;514;1;2;2;1
"TQRMNOPVYHKOMMCDEFIAH00617387";1;2;2019;4;2;514;1;2;2;1
"TQRMNOPVYHKOMMCDEFIAH00617387";1;3;2019;4;2;514;1;1;2;1
"TQRMNOPVYHKOMMCDEFIAH00617387";1;4;2019;4;2;514;1;2;2;1
"TQRMNOPWPHKOMMCDEFIAH00617480";1;1;2019;4;2;514;1;1;2;2
"TQRMNOPWPHKOMMCDEFIAH00617480";1;3;2019;4;2;514;1;2;2;2
"TQRMNOPWPHKOMMCDEFIAH00617480";1;4;2019;4;2;514;1;2;2;2
"TQRMNOPWRHKOMMCDEFIAH00617431";2;1;2019;4;2;514;2;1;2;1
"TQRMNOPWRHKOMMCDEFIAH00617431";2;2;2019;4;2;514;2;1;2;1
"TQRMNOPWSHKMLQCDEFIAH00617467";1;1;2019;4;2;554;1;1;1;1
"TQRMNOPWSHKMLQCDEFIAH00617467";1;3;2019;4;2;554;1;1;1;1
"TQRMNOPWSHKMLQCDEFIAH00617467";1;4;2019;4;2;554;1;1;1;1
"TQRMNOPWSHKOMMCDEFIAH00617458";1;1;2019;4;2;514;2;1;2;1
"TQRMNOPWSHKOMMCDEFIAH00617458";1;2;2019;4;2;514;2;1;2;1
"TQRMNOPWSHKOMMCDEFIAH00617458";1;3;2019;4;2;514;2;2;2;2
"TQRMNOPWSHKOMMCDEFIAH00617458";1;4;2019;4;2;514;2;2;2;2
"TQRMNOPWSHKOMMCDEFIAH00617458";1;5;2019;4;2;514;2;2;2;2
"TQRMNOPWTHKMLQCDEFIAH00617468";1;1;2019;4;2;554;4;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;2;2019;4;2;554;4;1;2;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;3;2019;4;2;554;4;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;4;2019;4;2;554;4;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;5;2019;4;2;554;4;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;6;2019;4;2;554;4;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;7;2019;4;2;554;4;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;8;2019;4;2;554;4;1;1;1
"TQRMNOPWTHKMLQCDEFIAH00617468";1;9;2019;4;2;554;4;2;2;2
"TQRMNOPWUHKMLQCDEFIAH00617447";2;1;2019;4;2;554;2;1;1;1
"TQRMNOPWUHKMLQCDEFIAH00617447";2;2;2019;4;2;554;2;1;1;1
"TQRMNOPWVHKMLQCDEFIAH00617426";1;1;2019;4;2;554;1;1;1;1
"TQRMNOPWVHKMLQCDEFIAH00617426";1;2;2019;4;2;554;1;1;1;1
"TQRMNOPWVHKMLQCDEFIAH00617426";1;3;2019;4;2;554;1;1;1;1
"TQRMNOPWVHKMLQCDEFIAH00617426";1;4;2019;4;2;554;1;1;1;1
"TQRMNOPWWHKMLQCDEFIAH00617454";1;1;2019;4;2;554;2;1;1;1
"TQRMNOPWWHKMLQCDEFIAH00617454";1;2;2019;4;2;554;2;1;1;1
"TQRMNOPWWHKMLQCDEFIAH00617454";1;3;2019;4;2;554;2;1;1;1
"TQRMNOPWWHKMLQCDEFIAH00617454";1;4;2019;4;2;554;2;1;1;2
"TQRMNOPWWHKMLQCDEFIAH00617454";1;5;2019;4;2;554;2;1;2;2
"TQRMNOPXPHJMLOCDEFIAH00622928";1;1;2019;4;2;598;1;1;2;1
"TQRMNOPXPHJMLOCDEFIAH00622928";1;2;2019;4;2;598;1;1;2;1
"TQRMNOPXSHKLLRCDEFIAH00617471";1;1;2019;4;2;672;2;1;1;1
"TQRMNOPXSHKLLRCDEFIAH00617471";1;2;2019;4;2;672;2;1;1;1
"TQRMNOPXTHJLLLCDEFIAH00622900";1;1;2019;4;2;744;1;1;1;2
"TQRMNOPXUHJLLLCDEFIAH00622968";1;1;2019;4;2;744;1;1;1;1
"TQRMNOPXUHJLLLCDEFIAH00622968";1;2;2019;4;2;744;1;1;1;1
"TQRMNOPXUHKLLRCDEFIAH00622930";1;1;2019;4;2;672;1;1;1;1
"TQRMNOPXUHKLLRCDEFIAH00622930";1;2;2019;4;2;672;1;1;1;1
"TQRMNOPXUHKLLRCDEFIAH00622930";1;3;2019;4;2;672;1;1;2;1
"TQRMNOPXUHKLLRCDEFIAH00622930";1;4;2019;4;2;672;1;1;2;1
"TQRMNOPXVHJMLOCDEFIAH00623019";1;1;2019;4;2;598;1;1;1;1
"TQRMNOPXVHJMLOCDEFIAH00623019";1;2;2019;4;2;598;1;1;1;1
"TQRMNOPXVHJMLOCDEFIAH00623019";1;3;2019;4;2;598;1;1;1;1
"TQRMNOPXVHJMLOCDEFIAH00623019";1;4;2019;4;2;598;1;1;1;2
"TQRMNOPXVHJOLNCDEFIAH00628406";1;1;2019;4;2;638;1;1;1;1
"TQRMNOPXWHJMLOCDEFIAH00622949";1;1;2019;4;2;598;1;1;2;1
"TQRMNOPXWHJMLOCDEFIAH00622949";1;2;2019;4;2;598;1;1;2;2
"TQRMNOPXWHJNLRCDEFIAH00622924";1;1;2019;4;2;476;1;1;2;1
"TQRMNOPXWHJNLRCDEFIAH00622924";1;2;2019;4;2;476;1;1;2;1
"TQRMNOPXWHJNLRCDEFIAH00622924";1;3;2019;4;2;476;1;2;2;2
"TQRMNOPXWHJNLRCDEFIAH00622924";1;4;2019;4;2;476;1;2;2;2
"TQRMNOPXWHKLLRCDEFIAH00646655";1;1;2019;4;2;672;1;1;1;1
"TQRMNOPXWHKLLRCDEFIAH00646655";1;2;2019;4;2;672;1;1;1;1
"TQRMNOPXXHJMLOCDEFIAH00628536";1;1;2019;4;2;598;1;1;2;1
"TQRMNOPXXHJNLRCDEFIAH00646693";1;1;2019;4;2;476;1;2;2;1
"TQRMNOPXXHJNLRCDEFIAH00646693";1;2;2019;4;2;476;1;1;2;1
"TQRMNOPXXHJNLRCDEFIAH00646693";1;3;2019;4;2;476;1;1;2;1
"TQRMNOPXXHJNLRCDEFIAH00646693";1;4;2019;4;2;476;1;1;2;1
"TQRMNOPXYHJNLRCDEFIAH00622868";1;2;2019;4;2;476;2;1;2;1
"TQRMNOPXYHJNLRCDEFIAH00622868";1;3;2019;4;2;476;2;1;2;2
"TQRMNOPXYHJNLRCDEFIAH00622868";1;4;2019;4;2;476;2;1;2;1
"TQRMNOPXYHJNLRCDEFIAH00622868";1;5;2019;4;2;476;2;1;2;2
"TQRMNOPYPHJNLRCDEFIAH00622884";1;1;2019;4;2;476;7;1;2;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;2;2019;4;2;476;7;1;2;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;5;2019;4;2;476;7;2;2;2
"TQRMNOPYPHJNLRCDEFIAH00622884";1;6;2019;4;2;476;7;1;1;1
"TQRMNOPYPHJNLRCDEFIAH00622884";1;7;2019;4;2;476;7;1;1;1
"TQRMNOPYSHJMKPCDEFIAH00622971";1;1;2019;4;2;485;1;1;1;1
"TQRMNOPYSHJMKPCDEFIAH00622971";1;2;2019;4;2;485;1;1;1;1
"TQRMNOPYSHJMKPCDEFIAH00622971";1;3;2019;4;2;485;1;1;2;2
"TQRMNOPYSHJMKPCDEFIAH00622971";1;4;2019;4;2;485;1;1;2;2
"TQRMNOPYSHJMKPCDEFIAH00622971";1;5;2019;4;2;485;1;2;2;2
"TQRMNOPYSHJMLPCDEFIAH00628489";1;1;2019;4;2;558;1;1;2;1
"TQRMNOPYSHJMLPCDEFIAH00628489";1;2;2019;4;2;558;1;1;1;1
"TQRMNOPYTHJMKPCDEFIAH00623002";1;1;2019;4;2;485;1;1;1;1
"TQRMNOPYTHJMKPCDEFIAH00623002";1;2;2019;4;2;485;1;1;2;1
"TQRMNOPYUHJMKPCDEFIAH00622950";1;1;2019;4;2;485;1;1;1;1
"TQRMNOPYUHJMKPCDEFIAH00622950";1;2;2019;4;2;485;1;1;1;1
"TQRMNOPYUHJMKPCDEFIAH00622950";1;3;2019;4;2;485;1;1;1;1
"TQRMNOPYVHJMKPCDEFIAH00622866";1;1;2019;4;2;485;1;1;2;1
"TQRMNOPYVHLMKPCDEFIAH00646701";1;1;2019;4;2;598;2;1;1;1
"TQRMNOPYVHLMKPCDEFIAH00646701";1;2;2019;4;2;598;2;1;1;1
"TQRMNOPYVHLMKPCDEFIAH00646701";1;3;2019;4;2;598;2;1;1;1
"TQRMNOPYVHLMKPCDEFIAH00646701";1;4;2019;4;2;598;2;1;1;1
"TQRMNOPYWHJMKPCDEFIAH00622953";1;1;2019;4;2;485;1;2;2;1
"TQRMNOPYXHLMKPCDEFIAH00646663";1;1;2019;4;2;598;1;1;1;1
"TQRMNOPYXHLMKPCDEFIAH00646663";1;2;2019;4;2;598;1;1;1;1
"TQRMNOPYXHLMKPCDEFIAH00646663";1;3;2019;4;2;598;1;1;1;1
"TQRMNOPYYHKLKRCDEFIAH00617434";1;1;2019;4;2;679;2;1;1;1
"TQRMNOPYYHKLKRCDEFIAH00617434";1;2;2019;4;2;679;2;1;1;1
"TQRMNOPYYHKLKRCDEFIAH00617434";1;3;2019;4;2;679;2;1;1;1
"TQRMNOPYYHKLKRCDEFIAH00617434";1;4;2019;4;2;679;2;1;1;1
"TQRMNOPYYHLMKPCDEFIAH00646707";1;1;2019;4;2;598;2;1;1;1
"TQRMNOPYYHLMKPCDEFIAH00646707";1;2;2019;4;2;598;2;1;1;1
"TQRMNOQPQHKLKRCDEFIAH00617413";1;2;2019;4;2;679;3;1;1;1
"TQRMNOQPQHKLKRCDEFIAH00617413";1;3;2019;4;2;679;3;1;1;1
"TQRMNOQPQHKLKRCDEFIAH00617413";1;4;2019;4;2;679;3;1;1;1
"TQRMNOQPQHKLKRCDEFIAH00617413";1;5;2019;4;2;679;3;1;1;1
"TQRMNOQPQHLMMLCDEFIAH00646618";1;1;2019;4;2;539;1;1;1;1
"TQRMNOQPQHLMMLCDEFIAH00646618";1;2;2019;4;2;539;1;1;1;1
"TQRMNOQPQHLMMLCDEFIAH00646618";1;3;2019;4;2;539;1;1;1;1
"TQRMNOQPQHLMMLCDEFIAH00646618";1;4;2019;4;2;539;1;1;1;1
"TQRMNOQPRHLMMLCDEFIAH00646646";1;1;2019;4;2;539;1;1;1;1
"TQRMNOQPSHLMMLCDEFIAH00646768";1;1;2019;4;2;539;2;2;2;2
"TQRMNOQPSHLMMLCDEFIAH00646768";1;2;2019;4;2;539;2;2;2;2
"TQRMNOQPTHMKKQCDEFIAH00646757";1;1;2019;4;2;1189;1;1;1;1
"TQRMNOQPUHLMMLCDEFIAH00646734";1;1;2019;4;2;539;1;1;1;1
"TQRMNOQPUHLMMLCDEFIAH00646734";1;2;2019;4;2;539;1;1;1;1
"TQRMNOQPUHLMMLCDEFIAH00646734";1;3;2019;4;2;539;1;2;2;2
"TQRMNOQPUHMOLQCDEFIAH00640527";1;1;2019;4;2;498;1;2;2;1
"TQRMNOQPUHMOLQCDEFIAH00640527";1;2;2019;4;2;498;1;2;2;1
"TQRMNOQPVHMMKTCDEFIAH00640429";1;1;2019;4;2;586;1;1;2;1
"TQRMNOQPVHMMKTCDEFIAH00640429";1;2;2019;4;2;586;1;1;1;1
"TQRMNOQPVHMMKTCDEFIAH00640429";1;3;2019;4;2;586;1;1;1;1
"TQRMNOQPWHJLKRCDEFIAH00622892";1;1;2019;4;2;738;1;1;1;1
"TQRMNOQPWHJLKRCDEFIAH00622892";1;2;2019;4;2;738;1;1;1;1
"TQRMNOQPWHJLKRCDEFIAH00622892";1;3;2019;4;2;738;1;1;1;1
"TQRMNOQPWHKMLNCDEFIAH00617371";1;1;2019;4;2;579;1;1;1;1
"TQRMNOQPWHKMLNCDEFIAH00617371";1;2;2019;4;2;579;1;1;1;1
"TQRMNOQPWHMOLQCDEFIAH00640500";1;1;2019;4;2;498;1;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;1;2019;4;2;579;5;1;2;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;2;2019;4;2;579;5;1;2;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;3;2019;4;2;579;5;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;5;2019;4;2;579;5;1;1;1
"TQRMNOQPXHKMLNCDEFIAH00617448";1;6;2019;4;2;579;5;1;1;1
"TQRMNOQPXHMMKTCDEFIAH00640485";1;1;2019;4;2;586;1;1;1;1
"TQRMNOQPXHMMKTCDEFIAH00640485";1;2;2019;4;2;586;1;1;1;1
"TQRMNOQPXHMMKTCDEFIAH00640485";1;3;2019;4;2;586;1;1;1;1
"TQRMNOQPXHMOLQCDEFIAH00640542";1;1;2019;4;2;498;1;2;2;1
"TQRMNOQPYHKMLNCDEFIAH00617383";1;1;2019;4;2;579;1;1;1;1
"TQRMNOQPYHKNLPCDEFIAH00640543";1;1;2019;4;2;426;1;1;2;1
"TQRMNOQPYHKNLPCDEFIAH00640543";1;2;2019;4;2;426;1;1;2;1
"TQRMNOQQPHKMLNCDEFIAH00646760";1;1;2019;4;2;579;2;1;2;1
"TQRMNOQQPHKMLNCDEFIAH00646760";1;2;2019;4;2;579;2;1;2;1
"TQRMNOQQPHKMLNCDEFIAH00646760";1;3;2019;4;2;579;2;1;2;2
"TQRMNOQQPHKMLNCDEFIAH00646760";1;4;2019;4;2;579;2;1;2;2
"TQRMNOQQSHMNKMCDEFIAH00640514";1;1;2019;4;2;722;1;2;2;2
"TQRMNOQQTHMKKSCDEFIAH00640482";1;1;2019;4;2;996;1;1;1;1
"TQRMNOQQTHMKKSCDEFIAH00640482";1;2;2019;4;2;996;1;1;1;1
"TQRMNOQQTHMKKSCDEFIAH00640482";1;3;2019;4;2;996;1;2;2;2
"TQRMNOQQTHMMLLCDEFIAH00646704";1;1;2019;4;2;604;1;1;1;2
"TQRMNOQQUHMKKSCDEFIAH00640428";1;1;2019;4;2;996;2;1;1;1
"TQRMNOQQUHMKKSCDEFIAH00640428";1;2;2019;4;2;996;2;1;1;1
"TQRMNOQQUHMNKMCDEFIAH00640451";1;1;2019;4;2;722;1;2;2;2
"TQRMNOQQUHMNKMCDEFIAH00640451";1;2;2019;4;2;722;1;2;2;1
"TQRMNOQQVHKNLPCDEFIAH00646688";1;1;2019;4;2;426;1;1;2;1
"TQRMNOQQVHLNKNCDEFIAH00646667";1;1;2019;4;2;728;1;1;2;1
"TQRMNOQQVHLNKNCDEFIAH00646667";1;2;2019;4;2;728;1;1;2;1
"TQRMNOQQVHMNKMCDEFIAH00646675";1;1;2019;4;2;722;1;2;2;2
"TQRMNOQQVHMNKMCDEFIAH00646675";1;2;2019;4;2;722;1;1;2;1
"TQRMNOQQWHKNLPCDEFIAH00640501";1;1;2019;4;2;426;1;1;1;1
"TQRMNOQQWHMNKMCDEFIAH00640442";1;1;2019;4;2;722;1;1;2;1
"TQRMNOQQWHMNKMCDEFIAH00640442";1;2;2019;4;2;722;1;1;2;1
"TQRMNOQQWHMNKMCDEFIAH00640442";1;3;2019;4;2;722;1;1;1;1
"TQRMNOQQWHMNKMCDEFIAH00640442";1;4;2019;4;2;722;1;1;1;1
"TQRMNOQQXHKNLPCDEFIAH00622925";1;1;2019;4;2;426;1;1;2;1
"TQRMNOQQXHLNKNCDEFIAH00646723";1;1;2019;4;2;728;1;1;1;2
"TQRMNOQQXHLNKNCDEFIAH00646723";1;2;2019;4;2;728;1;1;1;1
"TQRMNOQQXHLNKNCDEFIAH00646723";1;3;2019;4;2;728;1;1;1;1
"TQRMNOQQXHLNKNCDEFIAH00646723";1;4;2019;4;2;728;1;1;1;1
"TQRMNOQQXHLNKNCDEFIAH00646723";1;5;2019;4;2;728;1;1;1;1
"TQRMNOQQXHLNKNCDEFIAH00646723";1;6;2019;4;2;728;1;1;1;1
"TQRMNOQQYHKOMLCDEFIAH00617382";1;1;2019;4;2;729;1;1;1;1
"TQRMNOQQYHKOMLCDEFIAH00617382";1;2;2019;4;2;729;1;1;1;1
"TQRMNOQQYHKOMLCDEFIAH00617382";1;3;2019;4;2;729;1;1;1;1
"TQRMNOQQYHKOMLCDEFIAH00617382";1;4;2019;4;2;729;1;1;1;2
"TQRMNOQQYHLNKNCDEFIAH00646687";1;1;2019;4;2;728;1;1;2;1
"TQRMNOQQYHLNKNCDEFIAH00646687";1;2;2019;4;2;728;1;1;2;1
"TQRMNOQRPHLNKNCDEFIAH00646726";1;1;2019;4;2;728;1;1;2;1
"TQRMNOQRPHLNKNCDEFIAH00646726";1;2;2019;4;2;728;1;1;2;2
"TQRMNOQRPHLNKNCDEFIAH00646726";1;4;2019;4;2;728;1;2;2;2
"TQRMNOQRQHKOMLCDEFIAH00640552";1;1;2019;4;2;729;1;1;1;1
"TQRMNOQRQHKOMLCDEFIAH00640552";1;2;2019;4;2;729;1;2;2;2
"TQRMNOQRQHMKKSCDEFIAH00640465";1;1;2019;4;2;996;1;1;1;1
"TQRMNOQRRHLMLNCDEFIAH00646752";1;1;2019;4;2;598;1;1;1;1
"TQRMNOQRRHLMLNCDEFIAH00646752";1;2;2019;4;2;598;1;1;1;1
"TQRMNOQRRHLMLNCDEFIAH00646752";1;3;2019;4;2;598;1;1;1;1
"TQRMNOQRRHLMLNCDEFIAH00646752";1;4;2019;4;2;598;1;1;1;1
"TQRMNOQRSHKOMLCDEFIAH00622869";1;1;2019;4;2;729;1;1;2;1
"TQRMNOQRSHKOMLCDEFIAH00622869";1;2;2019;4;2;729;1;1;2;2
"TQRMNOQRSHKOMLCDEFIAH00622869";1;4;2019;4;2;729;1;1;2;2
"TQRMNOQRSHLLLLCDEFIAH00646661";1;1;2019;4;2;655;1;1;2;1
"TQRMNOQRSHLLLLCDEFIAH00646661";1;2;2019;4;2;655;1;1;1;1
"TQRMNOQRSHLLLLCDEFIAH00646661";1;3;2019;4;2;655;1;1;1;1
"TQRMNOQRTHLLLLCDEFIAH00646750";1;1;2019;4;2;655;1;1;1;1
"TQRMNOQRTHLLLLCDEFIAH00646750";1;2;2019;4;2;655;1;1;1;1
"TQRMNOQRVHLLLLCDEFIAH00646751";1;1;2019;4;2;655;3;1;1;1
"TQRMNOQRVHLLLLCDEFIAH00646751";1;2;2019;4;2;655;3;1;1;1
"TQRMNOQRVHLLLLCDEFIAH00646751";1;3;2019;4;2;655;3;1;1;1
"TQRMNOQRVHLLLLCDEFIAH00646751";1;4;2019;4;2;655;3;1;1;1
"TQRMNOQRWHLLLLCDEFIAH00646639";1;1;2019;4;2;655;1;1;1;1
"TQRMNOQRWHLLLLCDEFIAH00646639";1;2;2019;4;2;655;1;1;2;2
"TQRMNOQRWHLLLLCDEFIAH00646639";1;3;2019;4;2;655;1;1;2;2
"TQRMNOQRYHJMKQCDEFIAH00622995";2;1;2019;4;2;553;1;1;1;1
"TQRMNOQRYHJMKQCDEFIAH00622995";2;2;2019;4;2;553;1;1;2;2
"TQRMNOQRYHLMLNCDEFIAH00646648";1;1;2019;4;2;598;1;1;1;1
"TQRMNOQRYHLMLNCDEFIAH00646648";1;2;2019;4;2;598;1;1;1;1
"TQRMNOQSPHJMKQCDEFIAH00622952";1;1;2019;4;2;553;1;2;2;2
"TQRMNOQSQHLMLTCDEFIAH00646719";1;1;2019;4;2;520;1;1;2;1
"TQRMNOQSQHLMLTCDEFIAH00646719";1;2;2019;4;2;520;1;1;1;1
"TQRMNOQSQHLMLTCDEFIAH00646719";1;3;2019;4;2;520;1;1;1;1
"TQRMNOQSQHMMLLCDEFIAH00646647";1;1;2019;4;2;604;1;2;2;2
"TQRMNOQSRHJOLTCDEFIAH00622974";1;1;2019;4;2;511;1;1;1;1
"TQRMNOQSRHJOLTCDEFIAH00622974";1;2;2019;4;2;511;1;1;1;1
"TQRMNOQSSHJOLTCDEFIAH00622961";1;1;2019;4;2;511;1;1;1;1
"TQRMNOQSSHJOLTCDEFIAH00622961";1;2;2019;4;2;511;1;1;1;1
"TQRMNOQSSHLMLTCDEFIAH00646694";1;1;2019;4;2;520;1;1;2;1
"TQRMNOQSSHLMLTCDEFIAH00646694";1;2;2019;4;2;520;1;1;2;1
"TQRMNOQSTHJOLTCDEFIAH00622873";1;1;2019;4;2;511;3;2;2;2
"TQRMNOQSTHJOLTCDEFIAH00622873";1;2;2019;4;2;511;3;2;2;2
"TQRMNOQSTHJOLTCDEFIAH00622873";1;3;2019;4;2;511;3;1;2;1
"TQRMNOQSTHKMLMCDEFIAH00617486";1;1;2019;4;2;568;2;2;2;1
"TQRMNOQSTHKMLMCDEFIAH00617486";1;2;2019;4;2;568;2;2;2;1
"TQRMNOQSTHLMLTCDEFIAH00646730";1;1;2019;4;2;520;1;1;2;1
"TQRMNOQSTHLMLTCDEFIAH00646730";1;2;2019;4;2;520;1;1;1;1
"TQRMNOQSTHMMLNCDEFIAH00640454";1;1;2019;4;2;522;1;1;2;1
"TQRMNOQSTHMMLNCDEFIAH00640454";1;2;2019;4;2;522;1;2;2;2
"TQRMNOQSUHJOLTCDEFIAH00622991";1;1;2019;4;2;511;1;1;2;1
"TQRMNOQSUHKMLMCDEFIAH00617445";1;1;2019;4;2;568;1;2;2;1
"TQRMNOQSUHKMLMCDEFIAH00617445";1;2;2019;4;2;568;1;2;2;2
"TQRMNOQSUHLMLTCDEFIAH00646695";1;1;2019;4;2;520;1;1;2;1
"TQRMNOQSUHLMLTCDEFIAH00646695";1;2;2019;4;2;520;1;1;2;1
"TQRMNOQSUHLMLTCDEFIAH00646695";1;3;2019;4;2;520;1;1;2;1
"TQRMNOQSUHMMLNCDEFIAH00640425";1;1;2019;4;2;522;1;1;2;1
"TQRMNOQSUHMMLNCDEFIAH00640425";1;2;2019;4;2;522;1;1;2;1
"TQRMNOQSUHMMLNCDEFIAH00640425";1;3;2019;4;2;522;1;1;2;2
"TQRMNOQSVHJMKQCDEFIAH00646673";1;1;2019;4;2;553;1;1;2;1
"TQRMNOQSVHMLKUCDEFIAH00640421";1;1;2019;4;2;755;1;1;2;1
"TQRMNOQSVHMMLNCDEFIAH00640487";1;1;2019;4;2;522;1;1;1;1
