CODUSU;NRO_HOGAR;REALIZADA;ANO4;TRIMESTRE;AGLOMERADO;POND_TIC;IH_II_01;IH_II_02
"TQRMNORSPHJMLOCDEFIAH00498104";1;1;2017;4;2;540;1;1
"TQRMNORSPHLMLTCDEFIAH00600593";1;1;2017;4;2;505;1;1
"TQRMNORSQHJMLSCDEFIAH00497964";1;1;2017;4;2;478;1;1
"TQRMNORSQHLMMLCDEFIAH00600508";1;1;2017;4;2;515;2;1
"TQRMNORSRHJMLSCDEFIAH00497928";1;1;2017;4;2;478;1;1
"TQRMNORSUHJMLSCDEFIAH00497920";1;1;2017;4;2;478;2;1
"TQRMNORSVHLMLNCDEFIAH00600523";1;1;2017;4;2;497;1;1
"TQRMNORSVHMOMMCDEFIAH00594760";1;1;2017;4;2;662;1;1
"TQRMNORSWHLMLNCDEFIAH00600545";1;1;2017;4;2;497;1;1
"TQRMNORSWHMOMMCDEFIAH00594819";1;1;2017;4;2;662;2;1
"TQRMNORSXHLMLNCDEFIAH00600552";1;1;2017;4;2;497;2;2
"TQRMNORSYHLMLNCDEFIAH00600528";1;1;2017;4;2;497;2;2
"TQRMNORTPHMOMMCDEFIAH00594797";1;1;2017;4;2;662;1;1
"TQRMNORTRHJMLUCDEFIAH00497929";1;1;2017;4;2;545;2;2
"TQRMNORTRHKNKMCDEFIAH00487878";1;1;2017;4;2;770;1;1
"TQRMNORTSHKNKMCDEFIAH00487793";1;1;2017;4;2;770;1;1
"TQRMNORTTHJMLUCDEFIAH00497948";1;1;2017;4;2;545;1;1
"TQRMNORTTHKNKMCDEFIAH00487834";1;1;2017;4;2;770;1;1
"TQRMNORTUHJMLUCDEFIAH00497921";1;1;2017;4;2;545;1;1
"TQRMNORTUHKNKMCDEFIAH00498147";1;1;2017;4;2;770;1;1
"TQRMNORTUHLMMLCDEFIAH00600521";1;1;2017;4;2;515;2;2
"TQRMNORTVHJKLMCDEFIAH00498128";1;1;2017;4;2;950;1;1
"TQRMNORUPHJKLMCDEFIAH00498154";1;1;2017;4;2;950;1;1
"TQRMNORUQHJMLPCDEFIAH00498084";1;1;2017;4;2;547;1;1
"TQRMNORUQHMMLNCDEFIAH00594837";1;1;2017;4;2;515;1;1
"TQRMNORURHJMLPCDEFIAH00498040";1;1;2017;4;2;547;1;1
"TQRMNORURHMMLNCDEFIAH00594808";1;1;2017;4;2;515;1;1
"TQRMNORUSHJMLPCDEFIAH00498016";1;1;2017;4;2;547;1;1
"TQRMNORUSHMMLNCDEFIAH00594752";1;1;2017;4;2;515;2;2
"TQRMNORUTHJMLPCDEFIAH00498017";1;1;2017;4;2;547;1;1
"TQRMNORUTHMMLNCDEFIAH00594833";1;1;2017;4;2;515;1;1
"TQRMNORUUHJMLPCDEFIAH00498078";1;1;2017;4;2;547;1;1
"TQRMNORUUHLOKMCDEFIAH00600496";1;1;2017;4;2;717;1;1
"TQRMNORUUHMMLNCDEFIAH00600584";1;1;2017;4;2;515;1;1
"TQRMNORUVHKMLSCDEFIAH00594859";1;1;2017;4;2;525;1;1
"TQRMNORUVHLOKMCDEFIAH00600490";1;1;2017;4;2;717;1;1
"TQRMNORUWHKMLSCDEFIAH00497931";1;1;2017;4;2;525;1;1
"TQRMNORUWHLOKMCDEFIAH00600483";1;1;2017;4;2;717;1;1
"TQRMNORUXHKMLSCDEFIAH00487667";1;1;2017;4;2;525;1;1
"TQRMNORUXHKMLSCDEFIAH00487667";2;1;2017;4;2;525;1;1
"TQRMNORUXHLOKMCDEFIAH00600494";1;1;2017;4;2;717;2;2
"TQRMNORUYHKMLSCDEFIAH00487633";1;1;2017;4;2;525;1;1
"TQRMNORUYHLOKMCDEFIAH00600507";1;1;2017;4;2;717;1;1
"TQRMNORUYHMMLPCDEFIAH00600463";1;1;2017;4;2;561;1;1
"TQRMNORVPHMMLPCDEFIAH00594839";1;1;2017;4;2;561;1;1
"TQRMNORVQHMMLPCDEFIAH00594781";1;1;2017;4;2;561;1;1
"TQRMNORVRHLOKRCDEFIAH00600474";1;1;2017;4;2;602;1;1
"TQRMNORVRHMMLPCDEFIAH00594840";1;1;2017;4;2;561;1;1
"TQRMNORVSHMMLPCDEFIAH00594789";1;1;2017;4;2;561;1;1
"TQRMNORVTHLOKRCDEFIAH00600475";1;1;2017;4;2;602;1;1
"TQRMNORVUHKMKOCDEFIAH00487736";1;1;2017;4;2;547;1;1
"TQRMNORVUHLLKTCDEFIAH00600538";1;1;2017;4;2;1121;1;1
"TQRMNORVUHLOKRCDEFIAH00600456";1;1;2017;4;2;602;1;2
"TQRMNORVWHKMKOCDEFIAH00487690";1;1;2017;4;2;547;2;1
"TQRMNORVWHLLKTCDEFIAH00600519";1;1;2017;4;2;1121;1;1
"TQRMNORVXHKLLRCDEFIAH00498125";1;1;2017;4;2;809;1;1
"TQRMNORVYHKLLRCDEFIAH00487830";1;1;2017;4;2;809;1;1
"TQRMNORWQHLOLRCDEFIAH00600598";1;1;2017;4;2;659;2;1
"TQRMNORWQHMLKRCDEFIAH00594742";1;1;2017;4;2;998;1;1
"TQRMNORWSHLOLRCDEFIAH00600599";1;1;2017;4;2;659;2;1
"TQRMNORWTHMLKRCDEFIAH00594828";1;1;2017;4;2;998;1;1
"TQRMNORWUHLOLRCDEFIAH00600603";1;1;2017;4;2;659;2;1
"TQRMNORWVHMKKQCDEFIAH00594827";2;1;2017;4;2;1034;1;1
"TQRMNORXPHMKKQCDEFIAH00600487";1;1;2017;4;2;1034;1;1
"TQRMNORXVHJMKMCDEFIAH00498058";1;1;2017;4;2;500;1;1
"TQRMNORXWHJMKMCDEFIAH00498054";1;1;2017;4;2;500;1;1
"TQRMNORXWHJMKQCDEFIAH00498162";1;1;2017;4;2;549;2;2
"TQRMNORXWHKLKSCDEFIAH00487658";2;1;2017;4;2;1117;1;1
"TQRMNORXXHJMKMCDEFIAH00498041";1;1;2017;4;2;500;1;1
"TQRMNORXYHJMKMCDEFIAH00498053";1;1;2017;4;2;500;1;1
"TQRMNORYQHKMLLCDEFIAH00487714";1;1;2017;4;2;551;1;1
"TQRMNORYQHKOMMCDEFIAH00594764";1;1;2017;4;2;559;2;2
"TQRMNORYRHKMLLCDEFIAH00600470";1;1;2017;4;2;551;1;1
"TQRMNORYRHKOMMCDEFIAH00594719";1;1;2017;4;2;559;1;1
"TQRMNORYSHKOMMCDEFIAH00594815";1;1;2017;4;2;559;2;2
"TQRMNORYTHKMLLCDEFIAH00487784";1;1;2017;4;2;551;1;1
"TQRMNORYTHKOMMCDEFIAH00594801";1;1;2017;4;2;559;2;2
"TQRMNORYUHKMLLCDEFIAH00487740";1;1;2017;4;2;551;2;2
"TQRMNORYVHJMKTCDEFIAH00497980";1;1;2017;4;2;522;2;2
"TQRMNORYWHJMKTCDEFIAH00497951";1;1;2017;4;2;522;1;1
"TQRMNORYXHJMKTCDEFIAH00497953";1;1;2017;4;2;522;1;1
"TQRMNORYXHLMKOCDEFIAH00600451";1;1;2017;4;2;515;1;1
"TQRMNORYYHLMKOCDEFIAH00600562";1;1;2017;4;2;515;1;1
"TQRMNOSPPHJMKTCDEFIAH00497954";1;1;2017;4;2;522;1;1
"TQRMNOSPQHKKKQCDEFIAH00600539";1;1;2017;4;2;923;1;1
"TQRMNOSPRHKKKQCDEFIAH00600540";1;1;2017;4;2;923;1;1
"TQRMNOSQVHKLKRCDEFIAH00600466";1;1;2017;4;2;830;1;1
"TQRMNOSQWHKLKRCDEFIAH00487689";1;1;2017;4;2;830;1;1
"TQRMNOSRWHKOLTCDEFIAH00497976";1;1;2017;4;2;449;1;1
"TQRMNOSRXHKOLTCDEFIAH00497919";1;1;2017;4;2;449;1;1
"TQRMNOSRXHLOLQCDEFIAH00600564";1;1;2017;4;2;928;2;2
"TQRMNOSRYHKOLTCDEFIAH00487668";1;1;2017;4;2;449;1;1
"TQRMNOSRYHLOLQCDEFIAH00600465";1;1;2017;4;2;928;2;1
"TQRMNOSSPHKOLTCDEFIAH00487669";1;1;2017;4;2;449;2;2
"TQRMNOSSRHLOLQCDEFIAH00600557";1;1;2017;4;2;928;2;1
"TQRMNOSSRHMMLLCDEFIAH00594756";1;1;2017;4;2;543;1;1
"TQRMNOSSSHMMLLCDEFIAH00594728";1;1;2017;4;2;543;1;1
"TQRMNOSSTHMMLLCDEFIAH00594836";1;1;2017;4;2;543;1;1
"TQRMNOSTTHLMKPCDEFIAH00600550";1;1;2017;4;2;601;1;1
"TQRMNOSTUHLMKPCDEFIAH00600551";1;1;2017;4;2;601;1;1
"TQRMNOSTWHLMKPCDEFIAH00600515";1;1;2017;4;2;601;2;1
"TQRMNOSUWHKMLNCDEFIAH00600478";1;1;2017;4;2;568;1;1
"TQRMNOSUYHKMLNCDEFIAH00487765";1;1;2017;4;2;568;1;1
"TQRMNOSVRHLOLSCDEFIAH00600481";1;1;2017;4;2;681;1;1
"TQRMNOSVSHLOLSCDEFIAH00600491";1;1;2017;4;2;681;1;1
"TQRMNOSVTHLOLSCDEFIAH00600488";1;1;2017;4;2;681;2;1
"TQRMNOSWVHJLKRCDEFIAH00498086";1;1;2017;4;2;931;1;1
"TQRMNOSWWHJLKRCDEFIAH00600563";1;1;2017;4;2;931;1;1
"TQRMNOSYWHKMLQCDEFIAH00487780";1;1;2017;4;2;536;1;1
"TQRMNOTPPHKMLQCDEFIAH00498027";1;1;2017;4;2;536;1;1
"TQRMNOTPWHMOLQCDEFIAH00594722";1;1;2017;4;2;545;1;1
"TQRMNOTPXHLMKPCDEFIAH00600527";1;1;2017;4;2;601;1;1
"TQRMNOTPYHMOLQCDEFIAH00594806";1;1;2017;4;2;545;1;1
"TQRMNOTQPHMOLQCDEFIAH00594820";1;1;2017;4;2;545;1;1
"TQRMNOTQTHKKKPCDEFIAH00487686";1;1;2017;4;2;957;1;1
"TQRMNOTQWHLMKQCDEFIAH00600600";1;1;2017;4;2;565;1;1
"TQRMNOTQXHLMKQCDEFIAH00600566";1;1;2017;4;2;565;2;2
"TQRMNOTQYHLMKQCDEFIAH00600592";1;1;2017;4;2;565;1;1
"TQRMNOTRQHKMKTCDEFIAH00600516";1;1;2017;4;2;592;1;1
"TQRMNOTRQHMMLOCDEFIAH00594753";1;1;2017;4;2;525;1;1
"TQRMNOTRRHKMKTCDEFIAH00600518";1;1;2017;4;2;592;1;1
"TQRMNOTRRHMMLOCDEFIAH00594809";1;1;2017;4;2;525;1;1
"TQRMNOTRSHKMKTCDEFIAH00497955";1;1;2017;4;2;592;1;1
"TQRMNOTRSHMMLOCDEFIAH00594838";1;1;2017;4;2;525;1;1
"TQRMNOTRTHKMKTCDEFIAH00600503";1;1;2017;4;2;592;1;1
"TQRMNOTRTHMMLOCDEFIAH00594745";1;1;2017;4;2;525;1;1
"TQRMNOTRUHMMLOCDEFIAH00594746";1;1;2017;4;2;525;1;1
"TQRMNOTSVHKMKNCDEFIAH00487844";1;1;2017;4;2;556;2;2
"TQRMNOTSXHKMKNCDEFIAH00487881";1;1;2017;4;2;556;1;1
"TQRMNOTSYHKMKNCDEFIAH00487836";1;1;2017;4;2;556;1;1
"TQRMNOTTPHKMKNCDEFIAH00487849";1;1;2017;4;2;556;1;2
"TQRMNOTVXHMMKTCDEFIAH00594800";1;1;2017;4;2;592;2;1
"TQRMNOTVYHMMKTCDEFIAH00600471";1;1;2017;4;2;592;1;1
"TQRMNOTWPHMMKTCDEFIAH00594783";1;1;2017;4;2;592;1;1
"TQRMNOTWQHMMKTCDEFIAH00594821";1;1;2017;4;2;592;1;1
"TQRMNOTYWHLOKMCDEFIAH00600502";1;1;2017;4;2;717;1;1
"TQRMNOVRVHJOKNCDEFIAH00498160";1;1;2017;4;2;663;1;1
"TQRMNOVRXHJOKNCDEFIAH00507876";1;1;2017;4;2;663;1;1
"TQRMNOVRYHJOKNCDEFIAH00507928";1;1;2017;4;2;663;1;1
"TQRMNOVSPHJOKNCDEFIAH00498103";1;1;2017;4;2;663;2;1
"TQSMNOPSPHLOKMCDEFIAH00600498";1;1;2017;4;2;717;1;1
"TQSMNOPTTHJMKQCDEFIAH00498137";1;1;2017;4;2;549;2;2
"TQSMNOPXTHJMLOCDEFIAH00498089";1;1;2017;4;2;540;1;1
"TQSMNOQPSHLNKNCDEFIAH00600448";1;1;2017;4;2;840;1;1
"TQSMNOQPUHLNKNCDEFIAH00600455";1;1;2017;4;2;840;1;1
"TQSMNOQXTHJMKQCDEFIAH00600568";1;1;2017;4;2;549;1;1
"TQSMNOQXWHMOLTCDEFIAH00600524";1;1;2017;4;2;962;2;2
"TQTMNOQUTHJNLRCDEFIAH00600537";1;1;2017;4;2;531;2;2
"TQRMNOPPQHKMLLCDEFJAH00488149";1;1;2017;4;3;227;2;2
"TQRMNOPPQHKMLQCDEFJAH00487962";1;1;2017;4;3;248;2;1
"TQRMNOPPQHLKLNCDEFJAH00600645";1;1;2017;4;3;269;1;1
"TQRMNOPPQHMLKMCDEFJAH00600713";1;1;2017;4;3;225;1;1
"TQRMNOPPQHMMKRCDEFJAH00594981";1;1;2017;4;3;207;1;1
"TQRMNOPPQHMOKQCDEFJAH00594962";1;1;2017;4;3;195;2;2
"TQRMNOPPQHMOLNCDEFJAH00594942";1;1;2017;4;3;198;1;1
"TQRMNOPPRHKMLLCDEFJAH00488137";1;1;2017;4;3;227;2;2
"TQRMNOPPRHKMLQCDEFJAH00487971";1;1;2017;4;3;248;1;1
"TQRMNOPPRHLKLNCDEFJAH00600655";1;1;2017;4;3;269;2;2
"TQRMNOPPRHMLKMCDEFJAH00594970";1;1;2017;4;3;225;1;1
"TQRMNOPPRHMMKRCDEFJAH00595013";1;1;2017;4;3;207;1;1
"TQRMNOPPRHMOLNCDEFJAH00595004";1;1;2017;4;3;198;2;2
"TQRMNOPPSHKMLLCDEFJAH00488115";1;1;2017;4;3;227;1;1
"TQRMNOPPSHMMKRCDEFJAH00594994";1;1;2017;4;3;207;2;2
"TQRMNOPPSHMMKRCDEFJAH00594994";2;1;2017;4;3;207;2;2
"TQRMNOPPSHMOKQCDEFJAH00594913";1;1;2017;4;3;195;1;1
"TQRMNOPPSHMOLNCDEFJAH00594997";1;1;2017;4;3;198;2;1
"TQRMNOPPTHKMLLCDEFJAH00488133";1;1;2017;4;3;227;2;1
"TQRMNOPPTHKMLQCDEFJAH00487972";1;1;2017;4;3;248;1;1
"TQRMNOPPTHMMKRCDEFJAH00595014";1;1;2017;4;3;207;1;1
"TQRMNOPPTHMOKQCDEFJAH00594914";1;1;2017;4;3;195;2;1
"TQRMNOPPTHMOLNCDEFJAH00594896";1;1;2017;4;3;198;2;2
"TQRMNOPPUHKMLLCDEFJAH00488178";1;1;2017;4;3;227;1;1
"TQRMNOPPUHLKLNCDEFJAH00600668";1;1;2017;4;3;269;1;1
"TQRMNOPPUHMLKMCDEFJAH00594938";1;1;2017;4;3;225;1;1
"TQRMNOPPUHMMKRCDEFJAH00595015";1;1;2017;4;3;207;2;2
"TQRMNOPPUHMOKQCDEFJAH00594906";1;1;2017;4;3;195;2;1
"TQRMNOPPUHMOLNCDEFJAH00594891";1;1;2017;4;3;198;1;1
"TQRMNOPPVHJMLTCDEFJAH00498200";1;1;2017;4;3;252;1;1
"TQRMNOPPVHKMLOCDEFJAH00487958";1;1;2017;4;3;206;1;1
"TQRMNOPPWHJMLTCDEFJAH00498188";1;1;2017;4;3;252;1;1
"TQRMNOPPWHKMLOCDEFJAH00487959";1;1;2017;4;3;206;1;2
"TQRMNOPPXHJMLTCDEFJAH00498201";2;1;2017;4;3;252;1;1
"TQRMNOPPXHKMLOCDEFJAH00487886";1;1;2017;4;3;206;1;1
"TQRMNOPQPHKMLOCDEFJAH00498235";1;1;2017;4;3;206;2;1
"TQRMNOPQQHLMKUCDEFJAH00600632";1;1;2017;4;3;210;1;1
"TQRMNOPQRHJOKPCDEFJAH00498254";1;1;2017;4;3;174;1;1
"TQRMNOPQRHJOLOCDEFJAH00498390";1;1;2017;4;3;208;2;2
"TQRMNOPQSHJMLMCDEFJAH00498347";1;1;2017;4;3;228;1;1
"TQRMNOPQSHJOKPCDEFJAH00498304";1;1;2017;4;3;174;1;1
"TQRMNOPQSHJOLOCDEFJAH00498357";1;1;2017;4;3;208;1;1
"TQRMNOPQSHLMKUCDEFJAH00600622";1;1;2017;4;3;210;1;1
"TQRMNOPQTHJOKPCDEFJAH00498272";1;1;2017;4;3;174;2;1
"TQRMNOPQTHJOLOCDEFJAH00508075";1;1;2017;4;3;208;1;1
"TQRMNOPQUHJMLMCDEFJAH00498399";1;1;2017;4;3;228;2;2
"TQRMNOPQUHJOKPCDEFJAH00498323";1;1;2017;4;3;174;1;1
"TQRMNOPQUHJOLOCDEFJAH00498422";1;1;2017;4;3;208;2;1
"TQRMNOPQUHLMKUCDEFJAH00600664";1;1;2017;4;3;210;1;1
"TQRMNOPQVHJMLQCDEFJAH00498341";1;1;2017;4;3;220;2;2
"TQRMNOPQWHLMKNCDEFJAH00600693";1;1;2017;4;3;227;1;1
"TQRMNOPQWHMMLQCDEFJAH00594998";1;1;2017;4;3;277;1;1
"TQRMNOPQXHJMLQCDEFJAH00498322";1;1;2017;4;3;220;1;1
"TQRMNOPQXHLMKNCDEFJAH00600680";1;1;2017;4;3;227;1;1
"TQRMNOPQXHMMLQCDEFJAH00594995";1;1;2017;4;3;277;1;1
"TQRMNOPQYHJMLQCDEFJAH00600633";1;1;2017;4;3;220;1;1
"TQRMNOPRPHJMLQCDEFJAH00600628";1;1;2017;4;3;220;1;1
"TQRMNOPRPHLMKNCDEFJAH00600708";1;1;2017;4;3;227;1;1
"TQRMNOPRPHMMLQCDEFJAH00594907";1;1;2017;4;3;277;2;2
"TQRMNOPRQHMMLQCDEFJAH00594988";1;1;2017;4;3;277;1;1
"TQRMNOPRVHJLKRCDEFJAH00498174";1;1;2017;4;3;192;1;1
"TQRMNOPRXHJLKRCDEFJAH00498175";1;1;2017;4;3;192;1;1
"TQRMNOPRXHKNKUCDEFJAH00488059";1;1;2017;4;3;174;2;1
"TQRMNOPRYHJLKRCDEFJAH00498237";1;1;2017;4;3;192;1;1
"TQRMNOPRYHKNKUCDEFJAH00488014";1;1;2017;4;3;174;2;2
"TQRMNOPSPHJLKRCDEFJAH00498238";1;1;2017;4;3;192;1;1
"TQRMNOPSPHKNKUCDEFJAH00488040";1;1;2017;4;3;174;2;2
"TQRMNOPSQHLMKOCDEFJAH00600736";1;1;2017;4;3;210;1;1
"TQRMNOPSQHMLKUCDEFJAH00594945";1;1;2017;4;3;229;1;1
"TQRMNOPSRHLMKOCDEFJAH00600730";1;1;2017;4;3;210;1;1
"TQRMNOPSRHLOLQCDEFJAH00600710";1;1;2017;4;3;182;1;1
"TQRMNOPSRHMLKUCDEFJAH00600661";1;1;2017;4;3;229;1;1
"TQRMNOPSSHJKKMCDEFJAH00498275";1;1;2017;4;3;311;1;1
"TQRMNOPSSHLOLQCDEFJAH00600728";1;1;2017;4;3;182;2;2
"TQRMNOPSTHLMKOCDEFJAH00600631";1;1;2017;4;3;210;1;1
"TQRMNOPSTHLOLQCDEFJAH00600714";1;1;2017;4;3;182;1;1
"TQRMNOPSTHMLKUCDEFJAH00594946";1;1;2017;4;3;229;2;1
"TQRMNOPSUHLOLQCDEFJAH00600707";1;1;2017;4;3;182;1;1
"TQRMNOPSUHMLKUCDEFJAH00595011";1;1;2017;4;3;229;2;2
"TQRMNOPTQHJOKNCDEFJAH00498359";1;1;2017;4;3;209;2;1
"TQRMNOPTQHKNKUCDEFJAH00595003";1;1;2017;4;3;174;2;1
"TQRMNOPTRHJOKNCDEFJAH00498379";1;1;2017;4;3;209;1;1
"TQRMNOPTRHLMKPCDEFJAH00600630";1;1;2017;4;3;221;1;2
"TQRMNOPTSHJOKNCDEFJAH00498345";1;1;2017;4;3;209;1;1
"TQRMNOPTSHLMKPCDEFJAH00600611";1;1;2017;4;3;221;2;2
"TQRMNOPTTHJOKNCDEFJAH00498428";1;1;2017;4;3;209;1;1
"TQRMNOPTTHLMKPCDEFJAH00600612";1;1;2017;4;3;221;2;2
"TQRMNOPTUHJOKNCDEFJAH00600751";1;1;2017;4;3;209;1;1
"TQRMNOPTUHLMKPCDEFJAH00600610";1;1;2017;4;3;221;2;1
"TQRMNOPTVHKOKOCDEFJAH00487950";1;1;2017;4;3;195;1;1
"TQRMNOPTVHKOKTCDEFJAH00488109";1;1;2017;4;3;207;1;1
"TQRMNOPTVHLMKPCDEFJAH00600613";1;1;2017;4;3;221;1;1
"TQRMNOPTWHKOKOCDEFJAH00487951";1;1;2017;4;3;195;1;1
"TQRMNOPTWHKOKTCDEFJAH00488134";1;1;2017;4;3;207;2;2
"TQRMNOPTXHKOKOCDEFJAH00487952";1;1;2017;4;3;195;1;1
"TQRMNOPTXHKOKTCDEFJAH00488079";1;1;2017;4;3;207;2;2
"TQRMNOPTYHKOKOCDEFJAH00487953";1;1;2017;4;3;195;1;1
"TQRMNOPTYHKOKTCDEFJAH00488104";1;1;2017;4;3;207;1;1
"TQRMNOPUPHKOKOCDEFJAH00487954";1;1;2017;4;3;195;1;1
"TQRMNOPUPHKOKTCDEFJAH00488153";1;1;2017;4;3;207;1;1
"TQRMNOPUQHJMKOCDEFJAH00498384";2;1;2017;4;3;204;1;1
"TQRMNOPUQHKMLRCDEFJAH00488063";1;1;2017;4;3;203;1;1
"TQRMNOPUQHLLKTCDEFJAH00600651";1;1;2017;4;3;223;1;1
"TQRMNOPURHJMKOCDEFJAH00498385";1;1;2017;4;3;204;1;1
"TQRMNOPURHJMKUCDEFJAH00498219";1;1;2017;4;3;230;1;1
"TQRMNOPURHLLKTCDEFJAH00600650";1;1;2017;4;3;223;1;1
"TQRMNOPUSHJMKOCDEFJAH00498430";1;1;2017;4;3;204;1;1
"TQRMNOPUSHJMKUCDEFJAH00498223";1;1;2017;4;3;230;2;2
"TQRMNOPUSHKMLRCDEFJAH00488092";1;1;2017;4;3;203;1;1
"TQRMNOPUTHJMKOCDEFJAH00498346";1;1;2017;4;3;204;2;1
"TQRMNOPUTHJMKUCDEFJAH00498233";1;1;2017;4;3;230;2;2
"TQRMNOPUTHKMLRCDEFJAH00488064";1;1;2017;4;3;203;1;1
"TQRMNOPUTHLLKTCDEFJAH00600673";1;1;2017;4;3;223;1;1
"TQRMNOPUUHJMKOCDEFJAH00498382";1;1;2017;4;3;204;1;1
"TQRMNOPUUHJMKUCDEFJAH00498236";1;1;2017;4;3;230;1;1
"TQRMNOPUUHKMLRCDEFJAH00488066";2;1;2017;4;3;203;2;1
"TQRMNOPUVHKLKNCDEFJAH00488010";1;1;2017;4;3;210;1;1
"TQRMNOPUVHKMLMCDEFJAH00488035";1;1;2017;4;3;240;1;1
"TQRMNOPUVHMNLTCDEFJAH00594925";1;1;2017;4;3;175;1;1
"TQRMNOPUWHKLKNCDEFJAH00488051";1;1;2017;4;3;210;1;1
"TQRMNOPUWHKMLMCDEFJAH00488038";1;1;2017;4;3;240;1;2
"TQRMNOPUWHMNLTCDEFJAH00600719";1;1;2017;4;3;175;2;2
"TQRMNOPUXHKLKNCDEFJAH00488036";1;1;2017;4;3;210;1;1
"TQRMNOPUXHKMLMCDEFJAH00488041";1;1;2017;4;3;240;2;2
"TQRMNOPUXHMNLTCDEFJAH00594901";1;1;2017;4;3;175;2;2
"TQRMNOPUYHKLKNCDEFJAH00488052";1;1;2017;4;3;210;1;1
"TQRMNOPUYHKMLMCDEFJAH00488096";1;1;2017;4;3;240;1;1
"TQRMNOPUYHMNLTCDEFJAH00594922";1;1;2017;4;3;175;1;1
"TQRMNOPVPHKLKNCDEFJAH00488011";1;1;2017;4;3;210;1;1
"TQRMNOPVPHKMLMCDEFJAH00488018";1;1;2017;4;3;240;1;1
"TQRMNOPVSHJLKTCDEFJAH00498310";2;1;2017;4;3;221;1;2
"TQRMNOPVTHJLKTCDEFJAH00498271";1;1;2017;4;3;221;1;1
"TQRMNOPVUHJLKTCDEFJAH00498248";1;1;2017;4;3;221;1;1
"TQRMNOPWQHJMLNCDEFJAH00498373";1;1;2017;4;3;227;1;1
"TQRMNOPWQHKOKQCDEFJAH00488157";1;1;2017;4;3;142;1;1
"TQRMNOPWQHKOLPCDEFJAH00488048";1;1;2017;4;3;208;2;2
"TQRMNOPWRHJMLNCDEFJAH00508073";2;1;2017;4;3;227;1;1
"TQRMNOPWRHJNLPCDEFJAH00498306";1;1;2017;4;3;182;2;2
"TQRMNOPWRHKOKQCDEFJAH00488166";1;1;2017;4;3;142;1;1
"TQRMNOPWRHKOLPCDEFJAH00488054";1;1;2017;4;3;208;1;1
"TQRMNOPWSHJMLNCDEFJAH00498389";1;1;2017;4;3;227;1;1
"TQRMNOPWSHJNLPCDEFJAH00498249";1;1;2017;4;3;182;1;1
"TQRMNOPWSHKOLPCDEFJAH00487922";1;1;2017;4;3;208;1;1
"TQRMNOPWSHLOKRCDEFJAH00600675";1;1;2017;4;3;200;2;1
"TQRMNOPWTHJMLNCDEFJAH00498425";1;1;2017;4;3;227;2;2
"TQRMNOPWTHJNLPCDEFJAH00498335";1;1;2017;4;3;182;1;1
"TQRMNOPWTHKOKQCDEFJAH00498360";1;1;2017;4;3;142;1;1
"TQRMNOPWTHKOLPCDEFJAH00594958";1;1;2017;4;3;208;2;1
"TQRMNOPWUHJNLPCDEFJAH00498295";1;1;2017;4;3;182;1;1
"TQRMNOPWUHKOKQCDEFJAH00488074";1;1;2017;4;3;142;1;1
"TQRMNOPXUHLNLSCDEFJAH00600666";1;1;2017;4;3;151;2;1
"TQRMNOPXVHJNLRCDEFJAH00498165";1;1;2017;4;3;164;1;2
"TQRMNOPXVHLNLSCDEFJAH00600657";1;1;2017;4;3;151;1;1
"TQRMNOPXWHJNLRCDEFJAH00498167";1;1;2017;4;3;164;1;2
"TQRMNOPXWHLNLSCDEFJAH00600656";1;1;2017;4;3;151;2;1
"TQRMNOPXXHJNLRCDEFJAH00508158";1;1;2017;4;3;164;2;1
"TQRMNOPXXHLNLSCDEFJAH00600667";1;1;2017;4;3;151;2;1
"TQRMNOPXYHJNLRCDEFJAH00498207";1;1;2017;4;3;164;1;1
"TQRMNOPYQHMMKPCDEFJAH00594961";1;1;2017;4;3;215;2;2
"TQRMNOPYRHJMKQCDEFJAH00498405";1;1;2017;4;3;213;1;1
"TQRMNOPYRHKLKPCDEFJAH00488099";1;1;2017;4;3;201;1;1
"TQRMNOPYRHMMKNCDEFJAH00600699";1;1;2017;4;3;212;1;1
"TQRMNOPYRHMMKPCDEFJAH00594993";1;1;2017;4;3;215;1;1
"TQRMNOPYSHJMKQCDEFJAH00498420";1;1;2017;4;3;213;1;1
"TQRMNOPYSHMMKNCDEFJAH00594868";1;1;2017;4;3;212;1;1
"TQRMNOPYSHMMKPCDEFJAH00594955";1;1;2017;4;3;215;2;2
"TQRMNOPYTHKLKPCDEFJAH00488148";1;1;2017;4;3;201;2;2
"TQRMNOPYTHMMKNCDEFJAH00594904";1;1;2017;4;3;212;1;1
"TQRMNOPYUHJMKQCDEFJAH00498368";1;1;2017;4;3;213;1;1
"TQRMNOPYUHKLKPCDEFJAH00488121";1;1;2017;4;3;201;1;1
"TQRMNOPYUHMMKPCDEFJAH00600615";1;1;2017;4;3;215;1;1
"TQRMNOPYVHJMKQCDEFJAH00498378";1;1;2017;4;3;213;2;1
"TQRMNOQPQHKMLNCDEFJAH00488062";1;1;2017;4;3;219;1;1
"TQRMNOQPRHKMLNCDEFJAH00488087";1;1;2017;4;3;219;1;1
"TQRMNOQPSHKMLNCDEFJAH00488015";1;1;2017;4;3;219;1;1
"TQRMNOQPTHKMLNCDEFJAH00488016";1;1;2017;4;3;219;2;2
"TQRMNOQPVHMNLLCDEFJAH00594939";1;1;2017;4;3;163;2;2
